"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","학교특성","분교여부","설립유형","주야구분","개교기념일","설립일","법정동코드","주소내역","상세주소내역","우편번호","학교도로명 우편번호","학교도로명 주소","학교도로명 상세주소","위도","경도","전화번호","팩스번호","홈페이지 주소","남녀공학 구분","폐교여부","폐교일자","휴교여부"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090001496","풍무중학교","03","공립","","N","단설","주간","20020114","20020114","4157010700","경기도 김포시 풍무동","545-1번지.","415070","10120","경기도 김포시 유현로33번길 60","(풍무동,풍무중학교)","37.6001303771","126.7267474507","031-997-1692","031-997-1792","https://pungmu-m.gpoe.kr","남녀공학","N","","N"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090001497","하성중학교","03","공립","","N","병설","주간","19660208","19660208","4157036021","",".","","10011","경기도 김포시 하성면 애기봉로806번길 30","(하성중학교)","37.718905371","126.627351862","031-988-7263","031-988-8304","https://haseong-m.gpoe.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001575","광동중학교","03","사립","","N","단설","주간","19460408","19460408","4136025321","",".","","12015","경기도 남양주시 진접읍 장현로광동1길 10","(진접읍,광동중학교)","37.7165528681","127.1753531918","031-570-3200","031-570-3220","http://kwangdong-m.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090001576","교문중학교","03","공립","","N","단설","주간","19940605","19940301","4131010400","경기도 구리시 교문동","808-2.","471020","11938","경기도 구리시 장자대로37번길 15","(교문동)","37.5885885009","127.1338845157","031-553-4890","031-562-4172","http://gyomun-m.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090001577","구리중학교","03","공립","","N","단설","주간","19840116","19840116","4131010500","",".","","11940","경기도 구리시 장자대로 89-1","(수택동,구리중학교)","37.5897084662","127.1408249579","031-551-4191","031-555-6123","guri-m.goegn.kr","남","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090001578","구리여자중학교","03","공립","","N","단설","주간","19790131","19790131","4131010700","경기도 구리시 토평동","214번지.","471060","11945","경기도 구리시 벌말로 168",", 구리여자중학교 (토평동)","37.5918508607","127.1511554217","031-563-4372","031-563-4370","http://gurigirl-m.goegn.kr","녀","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001579","금곡중학교","03","공립","","N","단설","주간","19550503","19550503","4136010300","경기도 남양주시 금곡동","152-9.","472010","12238","경기도 남양주시 경춘로 1008","(금곡동)","37.6339585585","127.214516618","031-592-7087","031-592-2780","https://geumgok-m.goegn.kr/geumgok-m/main.do","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001581","덕소중학교","03","공립","","N","단설","주간","19721107","19720209","4136025022","경기도 남양주시 와부읍 도곡리","1036-4.","472908","12269","경기도 남양주시 와부읍 도곡길 7",", 덕소중학교 (와부읍)","37.580940315","127.2263648498","031-577-0714","031-577-4886","http://deokso-m.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001582","도농중학교","03","공립","","N","단설","주간","20020301","20020301","4136011200","",".","","12251","경기도 남양주시 미금로 234","(도농동)","37.6108271208","127.1636067991","031-555-4082","031-555-4085","http://donong-m.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090001583","동구중학교","03","공립","","N","단설","주간","19990301","19990301","4131010300","",".","","11914","경기도 구리시 동구릉로103번길 75","(인창동,동구중학교)","37.6126327279","127.1351100426","031-567-0618","031-567-0616","http://donggu-m.goegn.kr/","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001584","동화중학교","03","사립","","N","단설","주간","19500605","19500605","4136011200","",".","","12259","경기도 남양주시 경춘로 434","(다산동, 동화중고교)","37.6065585606","127.1620663007","031-551-0528","031-551-7811","www.donghwa.ms.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001585","마석중학교","03","공립","","N","단설","주간","19980301","19980301","4136025628","경기도 남양주시 화도읍 창현리","742.","472848","12185","경기도 남양주시 화도읍 수레로 1234-38","(화도읍, 마석중학교)","37.6483126447","127.3047511653","031-595-2456","031-595-2459","https://maseok-m.goegn.kr/","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001586","미금중학교","03","공립","","N","단설","주간","19920402","19920402","4136010900","경기도 남양주시 지금동 198~700","526-1.","472934","12250","경기도 남양주시 미금로 140","(지금동)","37.6149631074","127.1593254435","031-562-9762","031-562-9760","http://migeum-m.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001587","별내중학교","03","공립","","N","단설","주간","19990504","19990119","4136031021","경기도 남양주시 별내면","청학로 132번길 30.","472810","12087","경기도 남양주시 별내면 청학로132번길 30","(별내면)","37.7108163261","127.1127015383","031-841-4765","031-841-4768","http://byeollae-m.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001588","수동중학교","03","사립","","N","단설","주간","19530511","19530511","4136034026","경기도 남양주시 수동면 입석3리","333-5.","472853","12029","경기도 남양주시 수동면 비룡로 790-22","(수동면)","37.709125411","127.3248041516","031-593-6050","031-594-0463","http://soodong-m.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001589","심석중학교","03","사립","","N","단설","주간","19730323","19730323","4136025621","경기도 남양주시 화도읍 마석우리","215.","472845","12176","경기도 남양주시 화도읍 마석로 62",", 심석중학교 (화도읍)","37.6559978014","127.3069130904","031-593-4919","031-593-7806","https://simseok-m.goegn.kr/","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001590","오남중학교","03","공립","","N","단설","주간","19970104","19970104","4136026200","경기도 남양주시 오남읍 양지2리","52번지.","472881","12036","경기도 남양주시 오남읍 진건오남로808번길 34","(오남읍)","37.7013888916","127.2058251771","031-574-1987","031-574-1985","http://onam-m.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001591","와부중학교","03","공립","","N","단설","주간","20020506","20020301","4136025021","경기도 남양주시 와부읍 덕소리","123-1.","472901","12212","경기도 남양주시 와부읍 월문천로 65","(와부읍)","37.5869461967","127.2197573544","031-579-6299","031-521-0725","https://wabu-m.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001592","연세중학교","03","사립","","N","단설","주간","19650305","19650305","4136036024","",".","","12280","경기도 남양주시 조안면 북한강로 545","(조안면,연세중학교)","37.5686522203","127.3206355351","031-576-9860","031-576-9861","http://yonsei-m.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090001593","인창중학교","03","공립","","N","단설","주간","19960113","19960113","4131010300","경기도 구리시 인창동 669~675","669-2.","471841","11922","경기도 구리시 건원대로34번길 118",", 인창중학교 (인창동)","37.5653304591","126.9642053298","031-552-9983","031-552-9987","http://inchang-m.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090001594","장자중학교","03","공립","","N","단설","주간","20010301","20010301","4131010400","경기도 구리시 교문2동","823.","471022","11949","경기도 구리시 장자호수길 45","(교문동)","37.5861291387","127.1351617579","031-556-6232","031-556-6234","http://jangja-m.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001595","진건중학교","03","공립","","N","단설","주간","19950301","19950301","4136025921","경기도 남양주시 진건읍 사능리","634-8.","472830","12140","경기도 남양주시 진건읍 진건오남로 39","(진건읍)","37.6542946656","127.1782346746","031-573-6152","031-573-6150","http://jingeon-m.goegn.kr/","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 구리시","S090001596","토평중학교","03","공립","","N","단설","주간","20020214","20020214","4131010700","경기도 구리시 토평동","963번지.","471060","11947","경기도 구리시 장자대로111번길 61","(토평동)","37.5900465082","127.144412583","031-556-6195","031-556-6197","http://topyeong-m.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001597","퇴계원중학교","03","공립","","N","단설","주간","19690426","19681002","4136026521","경기도 남양주시 퇴계원면","퇴계원로 49-8.","472820","12120","경기도 남양주시 퇴계원면 퇴계원로 49-8","(퇴계원면)","37.6523700446","127.1410417929","031-570-1406","031-572-2480","https://toegyewon-m.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001598","호평중학교","03","공립","","N","단설","주간","20030605","20030301","4136010100","경기도 남양주시 호평동","667번지 .","472120","12151","경기도 남양주시 호평로 76-7",", 호평중학교 (호평동)","37.6558887953","127.249189271","031-591-9158","031-591-6184","http://hopyeong-m.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090001599","화광중학교","03","공립","","N","단설","주간","19671028","19671028","4136025627","",".","","12190","경기도 남양주시 화도읍 경춘로 2226","(화도읍,화광중학교)","37.6532114811","127.3349146007","031-594-1736","031-593-8064","http://hwagwang-m.goegn.kr","남녀공학","N","","N"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090001771","고암중학교","03","공립","","N","단설","주간","20010105","20010105","4163011500","경기도 양주시 덕정동","210번지.","482060","11456","경기도 양주시 고암길 305-18","(덕정동)","37.8344916972","127.0680090207","031-859-2253","031-859-2255","https://goam-m.goedy.kr","남녀공학","N","","N"
