"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","학교특성","분교여부","설립유형","주야구분","개교기념일","설립일","법정동코드","주소내역","상세주소내역","우편번호","학교도로명 우편번호","학교도로명 주소","학교도로명 상세주소","위도","경도","전화번호","팩스번호","홈페이지 주소","남녀공학 구분","폐교여부","폐교일자","휴교여부"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090001035","행남초등학교","02","공립","","N","단설","주간","19950601","19950301","4128112800","경기도 고양시 덕양구 행신동","789번지.","412220","10531","경기도 고양시 덕양구 소만로 22",", 행남초등학교 (행신동 행남초등학교)","37.6152036058","126.8426403021","031-970-0535","031-970-0539","haengnam-e.goegy.kr/haengnam-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090001036","행신초등학교","02","공립","","N","병설","주간","19880301","19880301","4128112800","경기도 고양시 덕양구 행신1동","983-1.","412221","10518","경기도 고양시 덕양구 중앙로 527",", 행신초등학교 (행신동)","37.6219706244","126.8364594023","031-978-8364","031-978-8365","https://haengsin-e.goegy.kr","남녀공학","N","","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090001037","행주초등학교","02","공립","","N","단설","주간","19340401","19340401","4128112500","",".","","10440","경기도 고양시 덕양구 행주로17번길 70",", 임의로수정 (행주내동)","37.603330417","126.8247634293","031-974-7236","0316244606","haengju-e.goegy.kr","남녀공학","N","","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090001038","현산초등학교","02","공립","","N","병설","주간","20000904","20000904","4128710300","경기도 고양시 일산서구 탄현동","1586번지.","411320","10345","경기도 고양시 일산서구 산현로 87","(탄현동, 현산초등학교)","37.6926106537","126.7711736168","031-917-1406","031-917-1427","https://hyunsan-e.goegy.kr/hyunsan-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090001039","호곡초등학교","02","공립","","N","단설","주간","19990906","19990906","4128710300","경기도 고양시 일산서구 탄현동","117-1.","411839","10239","경기도 고양시 일산서구 탄현로 109",", 호곡초등학교 (탄현동)","37.7012227262","126.766860839","031-918-7086","031-918-7087","https://hogok-e.goegy.kr","남녀공학","N","","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090001040","호수초등학교","02","공립","","N","단설","주간","19940228","19940228","4128510400","경기도 고양시 일산동구 장항동","880번지.","410380","10423","경기도 고양시 일산동구 강촌로 27","(장항동)","37.647070266","126.7780169414","031-904-6264","031-904-6075","http://hosu-e.goegy.kr","남녀공학","N","","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090001041","화중초등학교","02","공립","","N","단설","주간","19951114","19951114","4128112300","경기도 고양시 덕양구 화정1동 624~932","871번지.","412826","10474","경기도 고양시 덕양구 화중로152번길 43","(화정동,화중초등학교)","37.6409231414","126.8360235715","031-963-8365","031-963-8369","https://hwajoong-e.goegy.kr/hwajoong-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090001042","황룡초등학교","02","공립","","N","단설","주간","19950301","19950301","4128710300","경기도 고양시 일산서구 탄현동","1474.","411320","10240","경기도 고양시 일산서구 탄현로 75","(탄현동, 황룡초등학교)","37.6985040033","126.767985113","031-915-0291","031-917-4075","https://hwangryong-e.goegy.kr/hwangryong-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090001043","흥도초등학교","02","공립","","N","단설","주간","19440401","19440401","4128110500","",".","","10551","경기도 고양시 덕양구 도래울1로 83","(도내동)","37.6281231368","126.8719262738","031-962-6235","031-965-8687","https://heung-do-e.goegy.kr","남녀공학","N","","N"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001199","가림초등학교","02","공립","","N","단설","주간","19900301","19900301","4121010300","경기도 광명시 하안3동","297번지.","423063","14305","경기도 광명시 금당로 11-7","(하안동, 가림초등학교)","37.4585481591","126.8789795718","02-803-3329","02-803-3346","https://karim-e.goegm.kr/","남녀공학","N","","N"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001201","광명광덕초등학교","02","공립","","N","병설","주간","19600305","19600305","4121010200","경기도 광명시 철산3동","498번지.","423836","14252","경기도 광명시 오리로 841","(철산동)","37.4732670813","126.8656476853","02-2611-2006","02-2616-4149","gmgd-e.goegm.kr","남녀공학","N","","N"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001202","광명광성초등학교","02","공립","","N","단설","주간","19871116","19871116","4121010200","경기도 광명시 철산3동 237~243","243번지.","423835","14232","경기도 광명시 철산로 59",", 광명광성초등학교 (철산동)","37.4785584195","126.8727110727","02-2078-0900","02-2688-7195","https://kwangsung-e.goegm.kr/kwangsung-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001203","광명남초등학교","02","공립","","N","병설","주간","19740805","19740805","4121010100","경기도 광명시 광명7동","295-58.","423813","14268","경기도 광명시 광명로 866-9","(광명동, 광명남초등학교)","37.4759464927","126.854091105","02-2612-0381","02-2616-7346","https://gmnam-e.goegm.kr/gmnam-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001204","광명동초등학교","02","공립","","N","단설","주간","19830518","19830518","4121010200","경기도 광명시 철산2동","78-4.","423831","14213","경기도 광명시 연서일로 25",", 광명동초등학교 (철산동, 광명동초등학교)","37.4839720802","126.8633898242","02-2612-8090","02-2618-7266","https://kmd-e.goegm.kr/","남녀공학","N","","N"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001205","광명북초등학교","02","공립","","N","단설","주간","19831216","19831216","4121010200","경기도 광명시 철산2동","87번지.","423832","14226","경기도 광명시 시청로138번길 8","(철산동, 광명북초등학교)","37.4870226482","126.8679296824","02-2687-5931","02-2687-8607","https://kmb-e.goegm.kr","남녀공학","N","","N"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001206","광명서초등학교","02","공립","","N","병설","주간","19840907","19840907","4121010100","경기도 광명시 광명5동","219번지.","423810","14284","경기도 광명시 너부대로 5",", 광명서초등학교 (광명동)","37.4784522943","126.8470427794","02-2060-3912","02-2684-5874","gmseo-e.goegm.kr","남녀공학","N","","N"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001207","광명초등학교","02","공립","","N","단설","주간","19701103","19701103","4121010100","경기도 광명시 광명3동 126~141","135-1.","423802","14221","경기도 광명시 광이로 21","(광명동,광명초등학교)","37.4806209882","126.8578378798","02-2610-3900","02-2613-5698","http://gm-e.goegm.kr/gm-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001208","광문초등학교","02","공립","","N","병설","주간","19920901","19910913","4121010100","경기도 광명시 광명7동","735번지.","423819","14282","경기도 광명시 덕단이로 29","(광명동, 광문초등학교)","37.466935947","126.8515607038","02-2618-2618","02-2684-9441","https://kmoon-e.goegm.kr/kmoon-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001210","광일초등학교","02","공립","","N","병설","주간","19820224","19820224","4121010100","경기 광명시 광명동","365-38.","423817","14296","경기도 광명시 목감로 34-6",", 광일초등학교 (광명동)","37.4716621496","126.8469345264","02-2612-8288","02-2615-0874","https://kwangil-e.goegm.kr/","남녀공학","N","","N"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001211","도덕초등학교","02","공립","","N","단설","주간","19860425","19860425","4121010200","경기도 광명시 철산2동","237.","423032","14231","경기도 광명시 가마산로 28","(철산동,도덕초등학교)","37.4842686266","126.8706978592","02-2086-3000","02-2086-3099","https://dodeok-e.goegm.kr","남녀공학","N","","N"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001212","서면초등학교","02","공립","","N","단설","주간","19270331","19270331","4121010400","경기도 광명시 소하2동","904번지.","423825","14326","경기도 광명시 오리로 402","(소하동)","37.4387380287","126.8803086889","02-899-5578","02-898-0275","https://seomyun-e.goegm.kr/seomyun-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001213","소하초등학교","02","공립","","N","단설","주간","19970501","19970501","4121010400","경기도 광명시 소하동","446번지.","423050","14317","경기도 광명시 소하일로 45","(소하동, 소하초등학교)","37.4493085342","126.8874489759","02-807-2867","02-807-2868","soha-e.goegm.kr/soha-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001214","안서초등학교","02","공립","","N","단설","주간","19630303","19630303","4121010700","경기도 광명시 가학동","1052-1.","423070","14340","경기도 광명시 가학로 247-55","(가학동)","37.4027123501","126.8706257938","02-2689-7364","02-2689-0783","https://as-e.goegm.kr","남녀공학","N","","N"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001215","연서초등학교","02","공립","","N","병설","주간","19890803","19890803","4121010300","경기도 광명시 하안4동","25-1.","423064","14247","경기도 광명시 안현로 80-2","(하안동, 연서초등학교)","37.4664185246","126.8816798213","02-806-3601","02-896-7530","https://yonseo-e.goegm.kr/","남녀공학","N","","N"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001216","온신초등학교","02","공립","","N","단설","주간","19340410","19340410","4121010500","",".","","14302","경기도 광명시 범안로 657","(노온사동,온신초등학교)","37.4429265297","126.846509426","02-2682-1199","02-2616-4396","https://onshin-e.goegm.kr/onshin-e/main.do","남녀공학","N","","N"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090001217","철산초등학교","02","공립","","N","단설","주간","19820901","19820901","4121010200","경기도 광명시 철산3동 549~555","555번지.","423842","14243","경기도 광명시 하안로 392",", 철산초등학교 (철산동)","37.469809876","126.874638614","02-2104-6110","02-2619-6034","https://cheolsan-e.goegm.kr/","남녀공학","N","","N"
